日付,始値,高値,安値,終値,13週平均,26週平均,VWAP,出来高,13週平均,26週平均,売残,買残,倍率
20160812,       9970,      10070,       9510,       9980,    9217.69,    9670.76,         --,        1150700,     1739746.15,     1921276.92,         116100,          62800,       0.54
20160805,      10500,      10640,       9780,       9850,    9160.76,    9596.53,         --,        2386600,      1918892.3,     2039134.61,         125000,          61300,       0.49
20160729,       9410,       9680,       9080,       9580,    9075.38,    9586.92,         --,        1822900,     1941015.38,     2099869.23,         131500,          84600,       0.64
20160722,       9020,       9740,       8880,       9360,    9127.69,    9643.07,         --,        1684500,        1893500,     2148503.84,         174500,          89400,       0.51
20160715,       8820,       9260,       8780,       9000,    9214.61,    9658.84,         --,        1522800,     1893076.92,     2211403.84,         174200,         110800,       0.64
20160708,       8900,       9270,       8560,       8590,    9357.69,    9684.61,         --,        1753900,     1895315.38,     2265188.46,         184100,         118900,       0.65
20160701,       8240,       9030,       7780,       8910,    9527.69,     9752.3,         --,        2198600,     1871415.38,     2321411.53,         156000,         124400,        0.8
20160624,       8580,       8880,       7830,       8170,    9646.15,    9843.07,         --,        1753500,        1846000,     2288007.69,         121800,         133900,        1.1
20160617,       9380,       9380,       8520,       8550,    9856.15,    9958.07,         --,        1435600,     1812346.15,     2274519.23,         141000,         149500,       1.06
20160610,       9340,       9470,       9200,       9440,    9999.23,   10064.23,         --,        1874800,     1862830.76,     2383053.84,         157000,         176000,       1.12
20160603,       9490,       9970,       9450,       9570,   10064.61,   10143.46,         --,        1750900,     1875461.53,     2438419.23,         175800,         173900,       0.99
20160527,       9370,       9550,       9190,       9470,   10123.07,    10252.3,         --,        1729900,     1939384.61,     2453319.23,         174500,         174600,          1
20160520,       9290,       9460,       8970,       9360,      10140,   10390.38,         --,        1552000,     1978369.23,     2457953.84,         169900,         194700,       1.15
20160513,       8740,       9370,       8450,       9240,   10123.84,   10521.53,         --,        3479600,     2102807.69,     2511557.69,         168900,         217900,       1.29
20160506,       9000,       9090,       8600,       8740,    10032.3,      10620,         --,        2674200,     2159376.92,     2454130.76,         103600,         165200,       1.59
20160428,      10480,      10600,      10050,      10260,   10098.46,    10722.3,         --,        1205200,     2258723.07,     2438096.15,         103600,         165200,       1.59
20160422,      10380,      11150,      10210,      10490,   10158.46,      10785,         --,        1679000,     2403507.69,     2482153.84,         102900,         149300,       1.45
20160415,      10720,      11200,      10300,      10860,   10103.07,   10836.92,         --,        1551900,     2529730.76,     2553473.07,         123300,         127800,       1.04
20160408,      10600,      10930,      10170,      10800,   10011.53,   10848.07,         --,        1443200,     2635061.53,     2596857.69,         117100,         128300,        1.1
20160401,      10950,      11530,      10420,      10450,    9976.92,   10849.23,         --,        1868200,     2771407.69,     2678034.61,         103500,         134700,        1.3
20160325,      10350,      10990,      10350,      10900,      10040,   10885.76,         --,        1316000,     2730015.38,     2723796.15,         122200,         136100,       1.11
20160318,      10500,      11000,      10320,      10410,      10060,   10880.38,         --,        2091900,      2736692.3,     2726165.38,         106600,         160800,       1.51
20160311,      10360,      10380,       9710,      10290,   10129.23,      10875,         --,        2039000,     2903276.92,     2800019.23,         119900,         154800,       1.29
20160304,       9800,      10590,       9710,      10330,    10222.3,   10883.46,         --,        2581900,     3001376.92,      2900692.3,         122400,         158100,       1.29
20160226,       9120,       9860,       9050,       9690,   10381.53,   10910.38,         --,        2236700,     2967253.84,     3061803.84,          99600,         162400,       1.63
20160219,       8570,       9280,       8330,       9150,   10640.76,   10996.15,         --,        3169700,     2937538.46,     3193403.84,          71600,         199200,       2.78
20160212,       9700,      10040,       7700,       8050,   10919.23,      11075,         --,        4215000,     2920307.69,      3225742.3,          58000,         217800,       3.76
20160205,      11340,      11590,       9470,       9600,   11207.69,   11248.84,         --,        3965700,     2748884.61,     3286803.84,          88300,         248500,       2.81
20160129,       9780,      11110,       9770,      11040,   11346.15,   11376.92,         --,        3087400,     2617469.23,      3294742.3,         165600,         199100,        1.2
20160122,       9380,       9860,       9100,       9770,   11411.53,   11416.15,         --,        3319900,        2560800,     3340365.38,         142800,         211300,       1.48
20160115,      10060,      10240,       9520,       9670,   11570.76,   11509.23,         --,        2921200,     2577215.38,     3308330.76,          97400,         256100,       2.63
